OrderID,CustomerID,OrderDate,ShipDate,PromisedDeliveryDate,ActualDeliveryDate,OrderStatus,OrderValue,QuantityOrdered,QuantityShipped,QuantityReturned,IsAccurate,Region
O02216,C016,2024-04-24,2024-04-26,2024-04-28,2024-04-28,Delivered,439.25,7,1,0,1,West
O02217,C006,2024-05-20,2024-05-21,2024-05-27,2024-05-24,Delivered,756.4,5,5,0,0,Northeast
O02218,C029,2024-08-11,2024-08-14,2024-08-18,2024-08-15,Delivered,593.7,6,6,0,1,Northeast
O02219,C001,2024-12-05,2024-12-06,2024-12-10,2024-12-08,Delivered,728.64,4,3,0,1,South
O02220,C036,2024-03-19,2024-03-21,2024-03-23,2024-03-29,Delivered,246.76,4,4,0,0,West
O02221,C028,2024-10-04,2024-10-06,2024-10-09,2024-10-06,Delivered,3716.88,17,3,0,1,Midwest
O02222,C025,2024-03-06,,2024-03-10,,Placed,376.18,7,0,0,1,Northeast
O02223,C006,2024-01-04,2024-01-07,2024-01-10,2024-01-07,Delivered,436.73,7,7,0,1,Northeast
O02224,C003,2024-03-23,2024-03-24,2024-03-28,2024-03-28,Delivered,1881.3,15,15,0,1,South
O02225,C012,2024-04-07,2024-04-10,2024-04-12,2024-04-18,Delivered,2723.58,18,18,0,1,Northeast
O02226,C001,2024-11-01,2024-11-03,2024-11-04,2024-11-04,Delivered,3727.44,18,18,0,0,South
O02227,C037,2024-11-13,2024-11-15,2024-11-16,2024-11-16,Delivered,495.2,20,20,0,1,Midwest
O02228,C019,2024-07-25,2024-07-28,2024-08-01,2024-08-01,Delivered,451.75,5,5,0,1,Midwest
O02229,C038,2024-06-16,2024-06-18,2024-06-19,2024-06-18,Delivered,185.22,3,3,2,1,South
O02230,C034,2024-07-06,,2024-07-11,,Placed,1412.76,12,0,0,1,Midwest
O02231,C022,2024-02-24,2024-02-26,2024-02-27,2024-02-27,Delivered,829.6,4,4,0,1,South
O02232,C027,2024-09-02,2024-09-03,2024-09-09,2024-09-16,Delivered,754.0,5,5,0,1,South
O02233,C019,2024-01-02,2024-01-04,2024-01-07,2024-01-04,Delivered,404.8,5,5,0,0,Midwest
O02234,C035,2024-06-02,2024-06-03,2024-06-07,2024-06-03,Delivered,1635.33,19,19,0,1,West
O02235,C005,2024-01-08,2024-01-10,2024-01-15,2024-01-11,Delivered,228.74,2,2,1,1,Midwest
O02236,C030,2024-01-01,2024-01-03,2024-01-05,2024-01-09,Delivered,58.33,1,1,0,1,South
O02237,C020,2024-03-23,2024-03-25,2024-03-27,2024-03-26,Delivered,1212.96,12,12,0,1,Northeast
O02238,C013,2024-08-09,2024-08-10,2024-08-16,2024-08-10,Delivered,1136.1,15,15,0,1,South
O02239,C040,2024-01-26,,2024-01-31,,Placed,3280.8,15,0,0,1,Midwest
O02240,C026,2024-04-24,,2024-04-28,,Cancelled,1574.1,18,0,0,1,West
O02241,C008,2024-03-18,2024-03-19,2024-03-25,2024-03-19,Delivered,27.19,1,1,0,1,Northeast
O02242,C022,2024-03-28,2024-03-30,2024-03-31,,Shipped,3231.52,19,19,0,1,South
O02243,C002,2024-02-02,,2024-02-08,,Placed,1949.28,12,0,0,1,Northeast
O02244,C007,2024-02-03,2024-02-05,2024-02-06,2024-02-06,Delivered,927.55,13,13,0,1,Midwest
O02245,C033,2024-07-24,2024-07-27,2024-07-31,2024-07-31,Delivered,934.47,9,9,0,1,West
O02246,C024,2024-09-09,2024-09-12,2024-09-12,2024-09-12,Delivered,51.72,2,2,0,1,West
O02247,C022,2024-01-24,2024-01-27,2024-01-28,2024-01-28,Delivered,1990.9,10,10,0,1,South
O02248,C019,2024-06-26,2024-06-28,2024-07-02,2024-06-29,Delivered,516.4,4,4,0,1,Midwest
O02249,C029,2024-03-24,2024-03-27,2024-03-31,,Shipped,245.94,6,6,0,1,Northeast
O02250,C002,2024-02-07,2024-02-10,2024-02-12,2024-02-12,Delivered,48.3,3,3,1,0,Northeast
O02251,C003,2024-01-05,2024-01-07,2024-01-10,2024-01-10,Delivered,284.92,2,2,0,1,South
O02252,C029,2024-08-05,2024-08-08,2024-08-08,2024-08-08,Delivered,256.5,9,9,0,1,Northeast
O02253,C016,2024-05-24,,2024-05-28,,Placed,3268.2,15,0,0,1,West
O02254,C014,2024-07-22,2024-07-25,2024-07-26,2024-07-26,Delivered,1116.9,15,15,0,1,West
O02255,C015,2024-02-29,2024-03-02,2024-03-03,2024-03-03,Delivered,940.39,11,11,0,1,Northeast
O02256,C030,2024-08-25,2024-08-28,2024-08-31,2024-08-28,Delivered,205.36,1,1,0,1,South
O02257,C028,2024-11-21,2024-11-22,2024-11-24,2024-11-24,Delivered,1171.43,13,13,0,1,Midwest
O02258,C012,2024-08-25,2024-08-27,2024-09-01,,Shipped,205.44,3,3,0,1,Northeast
O02259,C040,2024-04-24,2024-04-26,2024-04-28,2024-04-27,Delivered,924.4,5,5,0,1,Midwest
O02260,C032,2024-02-29,,2024-03-04,,Placed,2305.8,15,0,0,1,Northeast
O02261,C002,2024-01-24,2024-01-25,2024-01-30,2024-01-25,Delivered,623.36,4,4,0,1,Northeast
O02262,C031,2024-07-17,,2024-07-22,,Cancelled,2416.23,19,0,0,1,Midwest
O02263,C031,2024-10-07,2024-10-09,2024-10-12,2024-10-09,Delivered,804.6,18,18,0,1,Midwest
O02264,C008,2024-07-12,2024-07-15,2024-07-19,2024-07-16,Delivered,301.47,3,3,0,0,Northeast
O02265,C033,2024-01-10,2024-01-12,2024-01-13,2024-01-13,Delivered,770.04,18,18,0,1,West
O02266,C033,2024-09-25,2024-09-27,2024-10-02,2024-10-07,Delivered,2241.3,15,15,0,0,West
O02267,C038,2024-02-05,2024-02-08,2024-02-10,2024-02-10,Delivered,1486.21,11,8,0,1,South
O02268,C018,2024-08-11,2024-08-14,2024-08-17,2024-08-20,Delivered,566.72,4,4,0,1,West
O02269,C015,2024-08-18,2024-08-21,2024-08-23,,Shipped,1311.64,11,11,0,0,Northeast
O02270,C004,2024-07-18,2024-07-21,2024-07-25,2024-07-24,Delivered,1292.64,8,8,0,1,South
O02271,C011,2024-04-28,2024-04-30,2024-05-03,2024-04-30,Delivered,1390.14,18,18,0,1,Midwest
O02272,C034,2024-01-14,2024-01-16,2024-01-18,2024-01-17,Delivered,1728.9,17,17,0,1,Midwest
O02273,C001,2024-07-30,2024-08-01,2024-08-04,2024-08-04,Delivered,1201.8,15,15,0,1,South
O02274,C040,2024-07-16,2024-07-19,2024-07-22,2024-07-23,Delivered,3350.87,17,17,0,1,Midwest
O02275,C038,2024-09-26,2024-09-28,2024-09-29,2024-09-28,Delivered,2149.29,13,12,0,1,South
O02276,C013,2024-03-21,2024-03-23,2024-03-24,2024-03-24,Delivered,2341.24,17,17,0,1,South
O02277,C034,2024-01-20,2024-01-22,2024-01-25,2024-01-23,Delivered,1719.6,15,15,1,0,Midwest
O02278,C017,2024-06-22,2024-06-23,2024-06-28,2024-06-24,Delivered,590.55,15,15,0,1,South
O02279,C009,2024-01-08,2024-01-10,2024-01-12,2024-01-12,Delivered,387.31,11,4,0,1,West
O02280,C034,2024-04-19,,2024-04-25,,Cancelled,91.45,5,0,0,1,Midwest
O02281,C031,2024-02-14,2024-02-16,2024-02-17,2024-02-16,Delivered,1233.18,17,17,0,1,Midwest
O02282,C016,2024-07-04,2024-07-06,2024-07-11,2024-07-09,Delivered,962.65,5,4,0,1,West
O02283,C038,2024-01-21,2024-01-24,2024-01-27,2024-01-26,Delivered,1257.04,8,8,0,1,South
O02284,C015,2024-08-14,2024-08-17,2024-08-17,2024-08-17,Delivered,3969.6,20,20,0,1,Northeast
O02285,C012,2024-07-04,2024-07-07,2024-07-08,2024-07-08,Delivered,589.28,16,16,0,1,Northeast
O02286,C023,2024-06-26,2024-06-29,2024-06-30,2024-06-29,Delivered,1112.8,16,16,0,1,West
O02287,C033,2024-09-20,2024-09-21,2024-09-25,2024-09-22,Delivered,653.35,5,5,0,1,West
O02288,C037,2024-09-30,2024-10-03,2024-10-06,2024-10-10,Delivered,2693.21,13,13,0,1,Midwest
O02289,C027,2024-02-17,2024-02-19,2024-02-24,2024-02-23,Delivered,1190.8,13,13,0,1,South
O02290,C006,2024-10-01,2024-10-03,2024-10-04,2024-10-11,Delivered,77.85,1,1,0,1,Northeast
O02291,C023,2024-07-01,,2024-07-04,,Placed,2999.34,19,0,0,1,West
O02292,C029,2024-12-07,2024-12-10,2024-12-11,2024-12-10,Delivered,147.0,7,7,4,1,Northeast
O02293,C015,2024-07-22,2024-07-25,2024-07-28,2024-07-30,Delivered,3429.6,20,20,0,1,Northeast
O02294,C002,2024-07-17,2024-07-19,2024-07-21,2024-07-19,Delivered,2415.3,15,15,0,1,Northeast
O02295,C024,2024-07-19,2024-07-22,2024-07-22,2024-07-22,Delivered,671.76,18,18,0,1,West
O02296,C023,2024-03-11,2024-03-13,2024-03-18,2024-03-18,Delivered,120.81,1,1,0,1,West
O02297,C023,2024-04-24,,2024-04-28,,Placed,420.62,2,0,0,1,West
O02298,C035,2024-06-01,2024-06-03,2024-06-05,2024-06-03,Delivered,296.16,12,12,10,1,West
O02299,C001,2024-07-31,2024-08-02,2024-08-05,2024-08-02,Delivered,326.61,3,3,0,1,South
O02300,C010,2024-06-08,2024-06-09,2024-06-14,2024-06-14,Delivered,731.0,17,14,0,1,South
O02301,C034,2024-04-07,2024-04-08,2024-04-13,2024-04-20,Delivered,581.34,6,6,0,1,Midwest
O02302,C028,2024-12-08,2024-12-09,2024-12-14,2024-12-12,Delivered,342.02,7,7,0,1,Midwest
O02303,C021,2024-08-07,2024-08-10,2024-08-10,2024-08-10,Delivered,1067.85,9,9,0,1,South
O02304,C007,2024-06-16,2024-06-19,2024-06-21,2024-06-19,Delivered,81.05,5,5,0,0,Midwest
O02305,C040,2024-10-19,2024-10-21,2024-10-25,2024-10-26,Delivered,1230.32,7,7,0,1,Midwest
O02306,C035,2024-05-14,2024-05-16,2024-05-20,2024-05-16,Delivered,962.3,5,5,0,1,West
O02307,C003,2024-09-13,2024-09-14,2024-09-20,2024-09-16,Delivered,2258.34,14,14,4,1,South
O02308,C032,2024-09-30,2024-10-01,2024-10-04,,Shipped,2548.08,12,12,0,1,Northeast
O02309,C025,2024-12-10,2024-12-13,2024-12-17,2024-12-21,Delivered,1950.5,10,10,0,1,Northeast
O02310,C031,2024-06-07,2024-06-09,2024-06-12,2024-06-12,Delivered,418.0,2,2,0,1,Midwest
O02311,C035,2024-09-16,2024-09-19,2024-09-22,2024-09-20,Delivered,3005.4,20,20,0,1,West
O02312,C013,2024-05-22,2024-05-24,2024-05-27,2024-05-30,Delivered,2227.82,14,14,0,1,South
O02313,C018,2024-01-23,2024-01-25,2024-01-30,2024-01-25,Delivered,2154.41,17,17,0,1,West
O02314,C026,2024-08-10,2024-08-12,2024-08-17,2024-08-17,Delivered,121.24,1,1,0,1,West
O02315,C012,2024-04-04,2024-04-07,2024-04-11,,Shipped,2832.76,14,14,0,1,Northeast
O02316,C016,2024-02-03,2024-02-06,2024-02-10,2024-02-10,Delivered,1581.17,17,17,14,1,West
O02317,C035,2024-04-29,2024-05-01,2024-05-05,2024-05-05,Delivered,239.44,4,4,0,0,West
O02318,C014,2024-06-19,2024-06-20,2024-06-22,2024-06-21,Delivered,1341.2,20,20,0,1,West
O02319,C003,2024-10-19,2024-10-22,2024-10-22,2024-10-22,Delivered,836.46,9,9,8,1,South
O02320,C033,2024-02-05,2024-02-06,2024-02-10,2024-02-06,Delivered,1705.84,8,8,0,1,West
O02321,C013,2024-03-03,2024-03-04,2024-03-09,2024-03-04,Delivered,558.99,9,9,0,1,South
O02322,C010,2024-08-09,2024-08-12,2024-08-15,2024-08-15,Delivered,2295.0,12,12,0,1,South
O02323,C027,2024-06-06,2024-06-09,2024-06-13,2024-06-10,Delivered,534.8,7,7,0,1,South
O02324,C003,2024-08-18,2024-08-21,2024-08-22,,Shipped,388.96,13,13,0,1,South
O02325,C005,2024-11-20,2024-11-23,2024-11-23,2024-11-23,Delivered,1527.57,11,11,0,1,Midwest
O02326,C009,2024-04-29,2024-04-30,2024-05-06,2024-05-05,Delivered,264.0,16,16,0,1,West
O02327,C008,2024-05-04,2024-05-07,2024-05-07,2024-05-07,Delivered,2948.31,17,17,0,1,Northeast
O02328,C018,2024-04-02,2024-04-03,2024-04-06,2024-04-06,Delivered,2781.88,17,17,7,1,West
O02329,C023,2024-10-27,2024-10-30,2024-10-30,2024-10-30,Delivered,652.0,5,5,0,1,West
O02330,C029,2024-07-17,2024-07-18,2024-07-20,2024-07-19,Delivered,54.92,2,2,2,1,Northeast
O02331,C036,2024-04-28,2024-04-29,2024-05-05,2024-05-02,Delivered,1052.94,6,2,0,1,West
O02332,C019,2024-03-01,2024-03-04,2024-03-04,,Shipped,4342.0,20,20,0,1,Midwest
O02333,C031,2024-12-10,2024-12-13,2024-12-17,2024-12-14,Delivered,719.45,5,4,0,1,Midwest
O02334,C025,2024-04-05,2024-04-06,2024-04-10,2024-04-07,Delivered,255.9,6,6,0,1,Northeast
O02335,C038,2024-04-14,2024-04-15,2024-04-19,2024-04-17,Delivered,1140.48,6,6,0,1,South
O02336,C029,2024-12-09,2024-12-12,2024-12-13,2024-12-13,Delivered,578.8,20,20,0,1,Northeast
O02337,C036,2024-02-23,2024-02-26,2024-02-28,2024-02-26,Delivered,1433.1,17,17,0,1,West
O02338,C039,2024-09-04,2024-09-05,2024-09-11,2024-09-09,Delivered,2385.5,13,2,0,0,Midwest
O02339,C038,2024-06-20,2024-06-23,2024-06-26,2024-06-25,Delivered,1226.61,11,11,0,1,South
O02340,C029,2024-03-12,2024-03-13,2024-03-16,2024-03-15,Delivered,639.12,6,6,0,1,Northeast
O02341,C027,2024-07-26,2024-07-27,2024-07-30,2024-08-01,Delivered,1992.8,20,20,0,1,South
O02342,C021,2024-10-25,2024-10-27,2024-10-31,2024-10-31,Delivered,267.33,7,7,0,1,South
O02343,C019,2024-08-07,,2024-08-11,,Placed,1814.23,11,0,0,1,Midwest
O02344,C013,2024-07-30,2024-07-31,2024-08-02,2024-08-02,Delivered,3995.8,20,20,0,1,South
O02345,C025,2024-03-14,2024-03-15,2024-03-20,2024-03-20,Delivered,1967.3,10,10,0,1,Northeast
O02346,C003,2024-09-29,2024-10-01,2024-10-04,2024-10-02,Delivered,2629.8,18,18,0,1,South
O02347,C031,2024-06-19,2024-06-20,2024-06-25,2024-06-23,Delivered,1715.64,12,12,0,1,Midwest
O02348,C003,2024-02-06,2024-02-09,2024-02-12,2024-02-09,Delivered,413.7,5,5,0,1,South
O02349,C025,2024-04-13,2024-04-16,2024-04-16,2024-04-16,Delivered,2833.18,14,14,0,1,Northeast
O02350,C018,2024-04-20,2024-04-23,2024-04-25,2024-04-24,Delivered,1058.72,8,8,0,0,West
O02351,C001,2024-03-17,,2024-03-22,,Cancelled,1009.33,7,0,0,1,South
O02352,C008,2024-07-26,,2024-08-02,,Cancelled,1100.71,13,0,0,1,Northeast
O02353,C012,2024-04-08,2024-04-11,2024-04-14,2024-04-11,Delivered,318.4,8,8,0,1,Northeast
O02354,C001,2024-04-06,2024-04-07,2024-04-13,2024-04-08,Delivered,2663.04,16,16,0,1,South
O02355,C011,2024-03-29,2024-04-01,2024-04-01,2024-04-01,Delivered,2594.25,15,15,0,1,Midwest
O02356,C023,2024-05-28,2024-05-31,2024-06-01,2024-05-31,Delivered,156.33,9,9,6,0,West
O02357,C020,2024-02-26,2024-02-29,2024-03-04,2024-02-29,Delivered,244.37,7,7,0,1,Northeast
O02358,C017,2024-01-28,2024-01-31,2024-02-02,2024-02-02,Delivered,1402.52,7,7,0,1,South
O02359,C040,2024-01-28,2024-01-29,2024-01-31,2024-01-29,Delivered,2698.92,17,17,0,1,Midwest
O02360,C010,2024-08-03,2024-08-05,2024-08-10,2024-08-05,Delivered,2228.66,14,14,0,1,South
O02361,C028,2024-12-03,2024-12-06,2024-12-10,2024-12-06,Delivered,2062.84,13,13,0,1,Midwest
O02362,C005,2024-11-18,2024-11-21,2024-11-23,2024-11-21,Delivered,739.4,4,4,0,1,Midwest
O02363,C030,2024-10-29,,2024-11-04,,Placed,1878.5,13,0,0,1,South
O02364,C032,2024-04-15,2024-04-16,2024-04-20,2024-04-18,Delivered,3508.63,17,17,0,1,Northeast
O02365,C005,2024-12-07,,2024-12-10,,Cancelled,968.11,11,0,0,1,Midwest
O02366,C028,2024-10-23,2024-10-25,2024-10-27,2024-10-26,Delivered,2108.99,13,13,0,1,Midwest
O02367,C012,2024-03-10,2024-03-13,2024-03-15,2024-03-20,Delivered,2999.55,15,4,0,1,Northeast
O02368,C039,2024-10-09,2024-10-10,2024-10-14,,Shipped,1426.88,7,7,0,1,Midwest
O02369,C017,2024-07-21,2024-07-22,2024-07-24,2024-07-24,Delivered,574.24,16,16,0,1,South
O02370,C031,2024-02-10,2024-02-11,2024-02-16,2024-02-12,Delivered,804.58,7,7,0,1,Midwest
O02371,C007,2024-02-19,2024-02-21,2024-02-23,2024-02-22,Delivered,2036.98,11,11,0,1,Midwest
O02372,C025,2024-01-21,2024-01-24,2024-01-27,2024-02-03,Delivered,575.88,6,6,0,1,Northeast
O02373,C040,2024-03-13,2024-03-16,2024-03-20,2024-03-18,Delivered,496.2,20,20,0,1,Midwest
O02374,C004,2024-01-13,2024-01-16,2024-01-17,2024-01-16,Delivered,3940.6,19,19,5,1,South
O02375,C025,2024-05-20,2024-05-22,2024-05-26,2024-05-22,Delivered,4269.2,20,20,0,1,Northeast
O02376,C006,2024-12-10,2024-12-11,2024-12-17,2024-12-17,Delivered,786.33,9,9,0,1,Northeast
O02377,C005,2024-02-11,2024-02-14,2024-02-14,2024-02-14,Delivered,321.48,12,12,0,1,Midwest
O02378,C005,2024-06-18,2024-06-20,2024-06-21,2024-06-22,Delivered,4205.8,20,20,0,0,Midwest
O02379,C002,2024-03-03,,2024-03-06,,Cancelled,1220.8,20,0,0,1,Northeast
O02380,C021,2024-08-13,2024-08-16,2024-08-19,2024-08-21,Delivered,2186.8,14,14,0,1,South
O02381,C020,2024-02-27,2024-03-01,2024-03-04,2024-03-03,Delivered,650.24,8,8,0,1,Northeast
O02382,C021,2024-06-29,2024-07-02,2024-07-04,2024-07-03,Delivered,2269.28,13,13,13,1,South
O02383,C027,2024-02-09,2024-02-12,2024-02-13,,Shipped,1232.3,10,10,0,1,South
O02384,C002,2024-02-19,,2024-02-26,,Cancelled,351.0,15,0,0,1,Northeast
O02385,C002,2024-03-26,2024-03-27,2024-04-01,2024-03-30,Delivered,1748.4,12,12,0,0,Northeast
O02386,C028,2024-05-06,2024-05-09,2024-05-12,2024-05-10,Delivered,670.56,11,11,0,1,Midwest
O02387,C015,2024-10-25,2024-10-28,2024-10-29,2024-10-28,Delivered,950.85,5,5,0,1,Northeast
O02388,C035,2024-03-02,2024-03-05,2024-03-09,2024-03-08,Delivered,772.97,11,11,0,1,West
O02389,C007,2024-04-26,2024-04-29,2024-04-29,2024-04-29,Delivered,3806.1,18,18,0,1,Midwest
O02390,C005,2024-09-09,2024-09-10,2024-09-12,2024-09-11,Delivered,588.48,4,4,0,0,Midwest
O02391,C002,2024-07-13,2024-07-16,2024-07-20,2024-07-16,Delivered,2385.63,13,9,0,0,Northeast
O02392,C018,2024-06-17,2024-06-20,2024-06-22,2024-06-20,Delivered,332.22,14,14,0,1,West
O02393,C039,2024-12-10,2024-12-13,2024-12-14,2024-12-13,Delivered,118.1,5,5,0,1,Midwest
O02394,C005,2024-12-09,,2024-12-13,,Cancelled,583.8,12,0,0,1,Midwest
O02395,C016,2024-05-21,2024-05-23,2024-05-27,2024-05-23,Delivered,1177.75,7,3,0,1,West
O02396,C034,2024-11-26,2024-11-27,2024-11-29,2024-11-27,Delivered,1294.02,6,6,0,1,Midwest
O02397,C023,2024-08-11,2024-08-12,2024-08-17,2024-08-13,Delivered,3619.8,18,18,0,1,West
O02398,C028,2024-03-12,2024-03-14,2024-03-16,2024-03-18,Delivered,821.52,18,18,0,1,Midwest
O02399,C028,2024-10-30,2024-11-01,2024-11-06,2024-11-04,Delivered,70.05,3,3,0,1,Midwest
O02400,C034,2024-09-19,2024-09-20,2024-09-25,2024-09-23,Delivered,130.75,5,5,0,1,Midwest
O02401,C001,2024-03-02,2024-03-05,2024-03-09,2024-03-11,Delivered,2466.36,17,17,0,0,South
O02402,C020,2024-04-06,2024-04-09,2024-04-13,,Shipped,2960.32,16,16,0,1,Northeast
O02403,C016,2024-04-24,2024-04-25,2024-04-28,2024-04-26,Delivered,470.34,18,18,9,1,West
O02404,C008,2024-07-26,2024-07-29,2024-07-31,2024-07-31,Delivered,2547.84,12,12,0,1,Northeast
O02405,C037,2024-08-23,2024-08-26,2024-08-30,2024-09-01,Delivered,305.06,7,7,0,1,Midwest
O02406,C005,2024-11-18,2024-11-21,2024-11-21,2024-11-21,Delivered,1942.59,17,17,0,1,Midwest
O02407,C020,2024-07-03,2024-07-05,2024-07-07,2024-07-06,Delivered,436.5,15,15,0,1,Northeast
O02408,C001,2024-10-28,2024-10-29,2024-11-02,2024-11-06,Delivered,2776.93,13,13,0,1,South
O02409,C033,2024-01-10,2024-01-13,2024-01-16,2024-01-23,Delivered,1850.22,19,19,10,1,West
O02410,C031,2024-10-01,2024-10-04,2024-10-05,,Shipped,3142.79,17,17,0,1,Midwest
O02411,C006,2024-04-13,2024-04-16,2024-04-17,2024-04-17,Delivered,1667.43,9,9,0,1,Northeast
O02412,C015,2024-12-13,2024-12-16,2024-12-19,2024-12-16,Delivered,3253.14,18,18,2,1,Northeast
O02413,C009,2024-01-25,2024-01-27,2024-01-30,2024-01-29,Delivered,1479.79,13,13,0,1,West
O02414,C001,2024-08-02,2024-08-03,2024-08-08,2024-08-04,Delivered,1856.43,9,9,0,1,South
O02415,C034,2024-02-21,2024-02-24,2024-02-28,2024-02-24,Delivered,245.28,8,8,0,1,Midwest
O02416,C001,2024-04-23,2024-04-24,2024-04-29,2024-04-24,Delivered,263.5,5,5,0,1,South
O02417,C022,2024-08-28,2024-08-30,2024-08-31,2024-08-30,Delivered,2602.32,14,14,0,1,South
O02418,C033,2024-06-24,2024-06-25,2024-06-28,2024-06-29,Delivered,998.1,15,15,0,1,West
O02419,C006,2024-06-24,2024-06-27,2024-06-30,2024-06-29,Delivered,3064.89,19,19,0,1,Northeast
O02420,C037,2024-10-27,2024-10-29,2024-10-30,2024-11-04,Delivered,1212.9,13,13,0,1,Midwest
O02421,C024,2024-03-15,2024-03-18,2024-03-18,2024-03-18,Delivered,2273.57,13,13,0,1,West
O02422,C022,2024-07-30,2024-08-01,2024-08-04,2024-08-01,Delivered,539.52,16,16,0,1,South
O02423,C038,2024-06-26,2024-06-28,2024-07-03,2024-06-30,Delivered,110.84,4,4,0,1,South
O02424,C025,2024-11-07,,2024-11-13,,Cancelled,851.11,13,0,0,1,Northeast
O02425,C006,2024-01-25,2024-01-28,2024-01-29,2024-01-29,Delivered,1462.34,17,1,0,1,Northeast
O02426,C039,2024-09-10,2024-09-11,2024-09-17,2024-09-13,Delivered,3212.32,16,16,2,1,Midwest
O02427,C015,2024-12-03,2024-12-04,2024-12-07,2024-12-04,Delivered,369.54,9,9,0,1,Northeast
O02428,C002,2024-09-29,2024-10-01,2024-10-02,2024-10-02,Delivered,1704.12,12,12,0,1,Northeast
O02429,C011,2024-11-29,2024-12-01,2024-12-05,2024-12-03,Delivered,122.88,1,1,0,1,Midwest
O02430,C025,2024-12-13,,2024-12-19,,Cancelled,40.05,1,0,0,1,Northeast
O02431,C003,2024-07-06,2024-07-07,2024-07-11,2024-07-08,Delivered,112.95,5,5,0,1,South
O02432,C038,2024-08-23,2024-08-25,2024-08-27,2024-08-26,Delivered,295.52,8,8,0,1,South
O02433,C003,2024-11-12,,2024-11-16,,Placed,837.84,6,0,0,1,South
O02434,C035,2024-06-26,2024-06-27,2024-06-30,2024-06-29,Delivered,2905.28,16,16,12,1,West
O02435,C012,2024-10-24,2024-10-27,2024-10-31,2024-10-27,Delivered,187.66,2,2,1,1,Northeast
O02436,C006,2024-11-03,2024-11-06,2024-11-09,2024-11-06,Delivered,2031.68,16,16,0,1,Northeast
O02437,C011,2024-05-06,2024-05-09,2024-05-10,2024-05-13,Delivered,501.67,17,17,0,1,Midwest
O02438,C005,2024-09-28,2024-09-30,2024-10-03,2024-10-02,Delivered,2368.08,18,18,0,0,Midwest
O02439,C011,2024-03-19,2024-03-20,2024-03-26,2024-03-26,Delivered,3317.4,20,20,0,1,Midwest
O02440,C038,2024-11-28,2024-12-01,2024-12-01,2024-12-01,Delivered,2149.14,14,14,0,1,South
O02441,C017,2024-01-11,,2024-01-18,,Cancelled,1585.68,12,0,0,1,South
O02442,C009,2024-11-17,2024-11-19,2024-11-22,2024-11-22,Delivered,625.59,7,7,0,1,West
O02443,C036,2024-09-11,2024-09-14,2024-09-15,2024-09-15,Delivered,488.64,16,16,0,1,West
O02444,C030,2024-02-22,2024-02-23,2024-02-27,,Shipped,381.64,7,6,0,1,South
O02445,C025,2024-11-10,2024-11-11,2024-11-17,2024-11-24,Delivered,847.56,4,4,0,1,Northeast
O02446,C007,2024-11-02,2024-11-05,2024-11-06,2024-11-05,Delivered,3575.99,19,10,0,1,Midwest
O02447,C009,2024-05-15,2024-05-17,2024-05-21,2024-05-19,Delivered,742.84,7,7,1,1,West
O02448,C015,2024-04-11,2024-04-12,2024-04-18,2024-04-15,Delivered,1280.84,11,11,11,1,Northeast
O02449,C004,2024-06-28,2024-06-30,2024-07-05,2024-07-03,Delivered,541.53,11,7,0,1,South
O02450,C014,2024-03-12,2024-03-15,2024-03-19,2024-03-18,Delivered,185.17,1,1,0,1,West
O02451,C027,2024-03-23,2024-03-25,2024-03-28,2024-03-26,Delivered,1588.5,9,9,7,0,South
O02452,C031,2024-05-11,2024-05-14,2024-05-16,2024-05-14,Delivered,132.03,3,3,0,1,Midwest
O02453,C040,2024-01-16,2024-01-17,2024-01-22,2024-01-20,Delivered,89.84,1,1,0,1,Midwest
O02454,C024,2024-06-17,2024-06-19,2024-06-22,2024-06-20,Delivered,2330.08,16,14,0,1,West
O02455,C025,2024-12-09,2024-12-12,2024-12-13,2024-12-13,Delivered,2429.13,17,17,0,1,Northeast
O02456,C014,2024-05-03,,2024-05-08,,Placed,2097.0,18,0,0,1,West
O02457,C036,2024-10-04,2024-10-06,2024-10-08,2024-10-08,Delivered,155.17,1,1,0,0,West
O02458,C039,2024-01-11,2024-01-13,2024-01-18,2024-01-13,Delivered,1134.0,14,14,0,1,Midwest
O02459,C008,2024-10-14,2024-10-17,2024-10-17,2024-10-17,Delivered,659.55,3,3,1,1,Northeast
O02460,C033,2024-06-28,2024-06-29,2024-07-04,2024-07-04,Delivered,112.9,2,2,0,1,West
O02461,C021,2024-12-07,2024-12-08,2024-12-13,2024-12-13,Delivered,2922.01,19,19,0,1,South
O02462,C010,2024-11-13,,2024-11-20,,Cancelled,1509.74,19,0,0,1,South
O02463,C039,2024-06-08,2024-06-09,2024-06-12,2024-06-16,Delivered,1093.75,5,3,0,1,Midwest
O02464,C019,2024-07-27,2024-07-28,2024-08-03,2024-07-31,Delivered,1180.83,7,7,0,0,Midwest
O02465,C008,2024-04-22,2024-04-25,2024-04-25,2024-04-25,Delivered,2691.13,13,13,0,1,Northeast
O02466,C007,2024-09-29,2024-10-02,2024-10-03,2024-10-03,Delivered,2441.12,16,16,0,1,Midwest
O02467,C025,2024-03-05,2024-03-06,2024-03-12,2024-03-06,Delivered,3539.4,17,17,0,1,Northeast
O02468,C019,2024-09-29,2024-10-01,2024-10-05,2024-10-05,Delivered,1036.92,6,6,0,0,Midwest
O02469,C019,2024-04-29,2024-05-01,2024-05-02,2024-05-02,Delivered,1805.22,18,18,0,1,Midwest
